Unnamed: 0,country,designation,points,price,province,region_1,region_2,variety,winery
78263,US,East Slope,93,90.0,California,Carneros,Napa-Sonoma,Pinot Noir,Donum
78267,US,Hellenthal,93,50.0,California,Sonoma Coast,Sonoma,Pinot Noir,W.H. Smith
78271,US,Regan Vineyards Reserve,93,30.0,California,Santa Cruz Mountains,Central Coast,Chardonnay,Bargetto
78277,US,Dutton Ranch Widdoes Vineyard,93,60.0,California,Russian River Valley,Sonoma,Pinot Noir,Lucie
78279,US,Don Miguel Vineyard Bonita's Hill Unfiltered,93,43.0,California,Russian River Valley,Sonoma,Chardonnay,Marimar Estate
78280,US,Estate Riverbend Vineyard,93,44.0,Washington,Wahluke Slope,Columbia Valley,Cabernet Sauvignon,Fielding Hills
78283,US,Red Willow Vineyard,93,60.0,Washington,Yakima Valley,Columbia Valley,Cabernet Sauvignon,Adams Bench
78285,US,Reed Vineyard,93,65.0,California,Mt. Harlan,Central Coast,Pinot Noir,Calera
78286,US,Étoile Brut,93,40.0,California,Sonoma County-Napa County,Napa-Sonoma,Sparkling Blend,Chandon
78287,US,Living in the Limelight Dionysus Vineyard,93,55.0,Washington,Columbia Valley (WA),Columbia Valley,Petit Verdot,Rasa
78289,US,Lewis Estate Vineyard Late Harvest,93,38.0,Washington,Columbia Valley (WA),Columbia Valley,Riesling,Dunham
78293,US,Evenstad Reserve,95,55.0,Oregon,Dundee Hills,Willamette Valley,Chardonnay,Domaine Serene
78296,US,The Derivative,95,28.0,California,Sonoma County,Sonoma,White Blend,Carlisle
78304,US,Trenton Estate Vineyard,95,65.0,California,Russian River Valley,Sonoma,Pinot Noir,Joseph Swan Vineyards
78307,US,Shea Vineyard,95,35.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Shea
78314,US,Estate Whole Cluster,94,75.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Ayoub
78315,US,??? Vineyards,94,55.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Ayoub
78316,US,La Colline Single Vineyard,94,60.0,California,Arroyo Grande Valley,Central Coast,Pinot Noir,Laetitia
78317,US,Les Galets Single Vineyard,94,60.0,California,Arroyo Grande Valley,Central Coast,Pinot Noir,Laetitia
78320,US,Fleur de Lis Vineyard,94,90.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Domaine Serene
78321,US,Winery Hill Vineyard,94,90.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Domaine Serene
78322,US,Flood Family Vineyards,86,30.0,California,Santa Barbara County,Central Coast,Malbec,Rancho Sisquoc
78324,US,Pestoni Family Estate,86,18.0,California,Rutherford,Napa,Sauvignon Blanc,Rutherford Grove
78326,US,Samuel's Cuveé,86,25.0,California,Napa Valley,Napa,Red Blend,Schulz
78329,US,Stone Corral Vineyard,86,50.0,California,Edna Valley,Central Coast,Pinot Noir,Stephen Ross
78350,US,Matela Le Bon Climat Vineyard,91,40.0,California,Santa Barbara County,Central Coast,Teroldego,Bevela
78351,US,Limited Release,91,40.0,California,Napa Valley,Napa,Syrah,Black Stallion
78352,US,Bates Ranch Vineyard,91,36.0,California,Santa Cruz Mountains,Central Coast,Cabernet Franc,Byington
78360,US,Steinbeck Vineyard-Wine-Bush Vineyard-Cocavin Vineyard,91,28.0,California,Paso Robles,Central Coast,Zinfandel,Eberle
78366,US,Reserve Stock,91,45.0,California,Napa Valley,Napa,Merlot,V. Sattui
78373,US,Single Vineyard Morisoli-Borges Vineyard,91,85.0,California,Rutherford,Napa,Cabernet Sauvignon,Artesa
78374,US,Gap's Crown Vineyard,91,48.0,California,Sonoma Coast,Sonoma,Chardonnay,Black Kite
78376,US,Paris Tasting Commemorative,91,93.0,California,Napa Valley,Napa,Chardonnay,Grgich Hills
78377,US,Signature Reserve,91,62.0,California,South Coast,South Coast,Cabernet Sauvignon,Hawk Watch Winery
78378,US,Coury,91,60.0,Oregon,McMinnville,Willamette Valley,Pinot Noir,Hyland
78379,US,Estate,90,26.0,California,Sta. Rita Hills,Central Coast,Chardonnay,Melville
78391,US,Brut,90,14.0,Washington,Columbia Valley (WA),Columbia Valley,Sparkling Blend,Treveri Cellars
78393,US,Shake Ridge Vineyards,90,38.0,California,Amador County,Sierra Foothills,Tempranillo,Yorba
78394,US,Shake Ridge Vineyards,90,28.0,California,Amador County,Sierra Foothills,Zinfandel,Yorba
78398,US,Coquina,90,32.0,California,Arroyo Grande Valley,Central Coast,Sauvignon Blanc,Deep Sea
78404,US,Hoffman Lane,90,65.0,California,Napa Valley,Napa,Cabernet Sauvignon,Jacob Franklin
78408,US,Lovely Rita,90,32.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Longoria
78410,US,Sleepy Hollow Vineyard,90,38.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,La Rochelle
78412,US,Dauphiné,90,70.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Nicholas Cole Cellars
78413,US,Maboroshi Vineyard,90,42.0,California,Russian River Valley,Sonoma,Pinot Noir,De Loach
78414,US,Chamisal Vineyards Califa,90,38.0,California,Edna Valley,Central Coast,Chardonnay,Domaine Alfred
78425,US,Sagemoor Vineyard,90,27.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Couvillion Winery
78426,US,Claret Red Wine,90,20.0,Washington,Horse Heaven Hills,Columbia Valley,Red Blend,Robert Karl
78432,US,Betty's Vineyard Estate Grown,89,24.0,California,St. Helena,Napa,Malvasia Bianca,Ballentine
78438,US,3 Vineyard,89,32.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Chehalem
78441,US,Reserve Bottling,89,52.0,California,Green Valley,Sonoma,Pinot Noir,Hawley
78449,US,Artistry,89,40.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,Girard
78451,US,Vittoria,90,55.0,California,Sonoma Valley,Sonoma,Pinot Grigio,Viansa
78459,US,Brut Rosé,89,25.0,California,North Coast,North Coast,Sparkling Blend,Mirabelle
78481,US,1772 Edna Ranch,86,46.0,California,Edna Valley,Central Coast,Syrah,Tolosa
78482,US,Estate Edna Ranch,86,24.0,California,Edna Valley,Central Coast,Syrah,Tolosa
78490,US,Affinity,86,48.0,California,Napa Valley,Napa,Cabernet Sauvignon,Robert Craig
78496,US,La Brisa,89,40.0,California,Sonoma County,Sonoma,Chardonnay,Walt
78498,US,Fiori Delle Stelle Ice Wine,89,55.0,New York,Finger Lakes,Finger Lakes,Riesling,Casa Larga
78503,US,Grand Reserve,89,25.0,California,Santa Barbara-Monterey,North Coast,Chardonnay,Kendall-Jackson
78504,US,The Madness,89,40.0,California,Sierra Foothills,Sierra Foothills,Red Blend,La Folia Winery
78509,US,Estate Grown Unfiltered,89,50.0,New York,North Fork of Long Island,Long Island,Petit Verdot,Pellegrini Vineyards
78512,US,Blanc de Blancs,89,42.0,New York,North Fork of Long Island,Long Island,Chardonnay,Sparkling Pointe
78514,US,Vieilles Vignes Besson Vineyard,89,23.0,California,Central Coast,Central Coast,Grenache,Birichino
78515,US,Vin Gris,89,16.0,California,California,California Other,Rosé,Birichino
78519,US,Seven,89,40.0,California,Central Coast,Central Coast,Red Blend,Dragonette
78532,US,G17,89,22.0,California,Monterey,Central Coast,Syrah,Morgan
78533,US,Mother Clone,89,17.0,California,Dry Creek Valley,Sonoma,Zinfandel,Pedroncelli
78535,US,Hallauer Vineyard,89,29.0,California,Santa Ynez Valley,Central Coast,Sangiovese,Turchi
78536,US,White Hawk Vineyard,89,38.0,California,Santa Barbara County,Central Coast,Syrah,Deep Sea
78541,US,Estate Grown,89,25.0,California,Dry Creek Valley,Sonoma,Sauvignon Blanc,Fritz
78542,US,Old Vine,89,24.0,California,Napa Valley,Napa,Zinfandel,Girard
78547,US,H3,89,15.0,Washington,Horse Heaven Hills,Columbia Valley,Merlot,Columbia Crest
78550,US,Romeo's,87,24.0,California,California,California Other,Rosé,Julietta
78551,US,Camp 4 Vineyard,87,40.0,California,Santa Ynez Valley,Central Coast,Cabernet Sauvignon,Kitá
78556,US,Orange Label,87,59.0,California,Russian River Valley,Sonoma,Pinot Noir,Roadhouse Winery
78562,US,Longue Carabine,87,34.0,Oregon,Applegate Valley,Southern Oregon,White Blend,Troon
78570,US,Trata,87,36.0,Oregon,Southern Oregon,Southern Oregon,Pinot Noir,DanCin
78577,US,Papa's Block,94,44.0,California,Russian River Valley,Sonoma,Syrah,Carlisle
78583,US,Cherry Ridge Vineyard,94,50.0,California,Russian River Valley,Sonoma,Syrah,Dutton-Goldfield
78585,US,Fort Ross Vineyard,94,52.0,California,Fort Ross-Seaview,Sonoma,Pinot Noir,Fort Ross
78587,US,Sur Echalas Vineyard,94,120.0,Oregon,Walla Walla Valley (OR),Oregon Other,Syrah,Horsepower
78588,US,Armada Vineyard,93,97.0,Oregon,Walla Walla Valley (OR),Oregon Other,Syrah,Cayuse
78589,US,En Cerise Vineyard,93,85.0,Oregon,Walla Walla Valley (OR),Oregon Other,Syrah,Cayuse
78590,US,God Only Knows,93,97.0,Oregon,Walla Walla Valley (OR),Oregon Other,Red Blend,Cayuse
78591,US,RR,93,39.0,Oregon,Ribbon Ridge,Willamette Valley,Riesling,Chehalem
78597,US,Fort Ross Vineyard Stagecoach Road,93,80.0,California,Fort Ross-Seaview,Sonoma,Pinot Noir,Fort Ross
78601,US,Zeigler Vineyard,93,34.0,California,Russian River Valley,Sonoma,Zinfandel,Joseph Swan Vineyards
78604,US,Dierberg Vineyard,93,55.0,California,Santa Maria Valley,Central Coast,Chardonnay,Migration
78622,US,Georgetown Divide Mountain Estate,89,25.0,California,El Dorado,Sierra Foothills,Tempranillo,Duarte Georgetown
78623,US,Grist Vineyard,89,25.0,California,Dry Creek Valley,Sonoma,Viognier,Horse & Plow
78625,US,Estate Grown,89,38.0,California,Oak Knoll District,Napa,Pinot Noir,Monticello Vineyards
78627,US,Eclipse,87,19.0,New York,New York,New York Other,Rosé,Heron Hill
78628,US,Rose of,87,28.0,California,Sta. Rita Hills,Central Coast,Syrah,Kessler-Haak
78630,US,Yellow Dog Vineyard Estate Bottled,87,24.0,New York,Finger Lakes,Finger Lakes,Riesling,Lamoreaux Landing
78631,US,Arianses Vineyard,87,28.0,Washington,Wahluke Slope,Columbia Valley,Cabernet Sauvignon,Mount Si
78633,US,Rejoyce,87,25.0,New York,North Fork of Long Island,Long Island,White Blend,Pellegrini Vineyards
78636,US,Northern,87,32.0,Washington,Walla Walla Valley (WA),Columbia Valley,Rhône-style White Blend,Rôtie Cellars
78644,US,Avant Garde Seven Hills Vineyard,87,27.0,Washington,Walla Walla Valley (WA),Columbia Valley,Carmenère,Nodland
78646,US,Bluffs,87,25.0,California,Russian River Valley,Sonoma,Pinot Noir,Pali
78653,US,Cote de Columbia,87,14.0,Washington,Washington,Washington Other,Red Blend,Shooting Star
78654,US,StevensDivio,87,21.0,Washington,Yakima Valley,Columbia Valley,Viognier,Stevens
78661,US,La Rinconada Vineyard,92,50.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Lutum
78664,US,Tondre Grapefield,91,54.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Morgan
78666,US,Dijon Clone,91,38.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Rex Hill
78672,US,55% Slope,91,45.0,California,Sonoma County,Sonoma,Cabernet Sauvignon,Hidden Ridge
78673,US,Vintner's Reserve,91,17.0,California,California,California Other,Syrah,Kendall-Jackson
78679,US,Four Hearts Vineyards,91,40.0,California,Russian River Valley,Sonoma,Chardonnay,Hartford Court
78688,US,Costa Rosa,83,27.0,California,Paso Robles,Central Coast,Rosé,Vino Vargas
78698,US,Estate Reserve,83,15.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Dragonfly Creek
78715,US,D'Adamo Vineyard,93,85.0,California,Napa Valley,Napa,Cabernet Sauvignon,Piña
78716,US,Presqu'ile Vineyard,93,44.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Piro
78717,US,Dutton Ranch Walker Hill Vineyard,93,50.0,California,Green Valley,Sonoma,Chardonnay,Dutton-Goldfield
78718,US,Duvarita Vineyard,93,46.0,California,Santa Barbara County,Central Coast,Pinot Noir,Enticer
78720,US,Brut Cuvée,93,42.0,California,Santa Barbara County,Central Coast,Sparkling Blend,Goat Bubbles
78724,US,Nemarniki Vineyard,92,33.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Laelaps
78725,US,Fe Ciega Vineyard,92,55.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Longoria
78727,US,Thatcher Bay Vineyard,92,35.0,California,Livermore Valley,Central Coast,Merlot,Occasio
78728,US,Sojourner Vineyard Dijon Clone 115,92,65.0,Oregon,Eola-Amity Hills,Willamette Valley,Pinot Noir,Owen Roe
78733,US,Anna Maria Late Harvest,92,26.0,Oregon,Rogue Valley,Southern Oregon,Sauvignon Blanc,Valley View
78734,US,Hans Clone Pommard,92,50.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Vidon Vineyard
78736,US,Krista's Block,92,45.0,Oregon,Eola-Amity Hills,Willamette Valley,Pinot Noir,Bryn Mawr Vineyards
78737,US,Reserve,92,60.0,Oregon,Eola-Amity Hills,Willamette Valley,Pinot Noir,Bryn Mawr Vineyards
78747,US,The Jack,88,15.0,Washington,Columbia Valley (WA),Columbia Valley,Riesling,Saviah
78758,US,Foundry,88,18.0,Washington,Walla Walla Valley (WA),Columbia Valley,Red Blend,Foundry Vineyards
78763,US,Z Gris,88,18.0,California,Santa Ynez Valley,Central Coast,Rosé,Zaca Mesa
78764,US,Bacchus Vineyard,87,20.0,Washington,Columbia Valley (WA),Columbia Valley,Riesling,Januik
78770,US,Ciel du Cheval Vineyard,87,32.0,Washington,Red Mountain,Columbia Valley,Counoise,McCrea
78773,US,The Composer,87,30.0,Washington,Columbia Valley (WA),Columbia Valley,Riesling,Rasa
78775,US,Memorista Tradition,92,25.0,Oregon,Eola-Amity Hills,Willamette Valley,Riesling,Ovum
78777,US,Estate,92,48.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Proper
78784,US,Spiral 36,92,28.0,Oregon,Applegate Valley,Southern Oregon,Rhône-style White Blend,Cowhorn
78785,US,Big Papa Old Block,92,60.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Efeste
78792,US,Viejo,92,36.0,California,Solano County,North Coast,Red Blend,Galvan
78796,US,Buena Aventura,92,47.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Sant Wines
78797,US,Wy'east Reserve,92,30.0,Oregon,Columbia Gorge (OR),Oregon Other,Pinot Noir,Sineann
78799,US,Subduction,92,22.0,Washington,Columbia Valley (WA),Columbia Valley,Rhône-style Red Blend,Syncline
78800,US,Nelson Family Vineyard,92,50.0,California,Santa Cruz Mountains,Central Coast,Pinot Noir,Thomas Fogarty
78808,US,Reserve,93,40.0,California,Napa Valley,Napa,Chardonnay,Robert Mondavi
78810,US,Whole Cluster,93,42.0,California,Santa Barbara County,Central Coast,Grenache,Jaffurs
78814,US,Vineyard Select,93,48.0,Washington,Walla Walla Valley (WA),Columbia Valley,Cabernet Sauvignon,Walla Walla Vintners
78819,US,Pearlessence,93,38.0,California,Sonoma Coast,Sonoma,Pinot Noir,Failla
78820,US,Wallula Vineyard Biodynamic,93,32.0,Washington,Columbia Valley (WA),Columbia Valley,Riesling,Pacific Rim
78829,US,Ampelos Vineyard,93,42.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Samsara
78830,US,Self Ranch,93,32.0,California,Paso Robles,Central Coast,Carignan,Ranchero Cellars
78833,US,Morrison Lane,93,45.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,K Vintners
78834,US,The Boy,93,50.0,Washington,Walla Walla Valley (WA),Columbia Valley,Grenache,K Vintners
78835,US,Beyond Category,93,69.0,California,Paso Robles,Central Coast,Red Blend,Law
78837,US,Little Joy,93,48.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Small and Tall
78838,US,Make Haste,93,20.0,Washington,Yakima Valley,Columbia Valley,Cinsault,Two Vintners
78839,US,Allen Vineyard,93,58.0,California,Russian River Valley,Sonoma,Chardonnay,Williams Selyem
78840,US,Hirsch Vineyard,93,78.0,California,Sonoma Coast,Sonoma,Pinot Noir,Williams Selyem
78845,US,Dutton Ranch Rued Vineyard,93,50.0,California,Green Valley,Sonoma,Chardonnay,Dutton-Goldfield
78846,US,Fox Den Vineyard,93,58.0,California,Green Valley,Sonoma,Pinot Noir,Dutton-Goldfield
78848,US,Parker West,93,55.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Fess Parker
78854,US,Illuminatus Hidden Valley Vineyard Reserve,93,39.0,California,Paso Robles,Central Coast,Sangiovese,Cloak & Dagger
78857,US,Le Parrain,93,135.0,Washington,Red Mountain,Columbia Valley,Cabernet Sauvignon,Betz Family
78860,US,Confundido,82,28.0,California,Santa Barbara County,Central Coast,Red Blend,Vino V
78863,US,Ryland,82,24.0,California,Contra Costa County,Central Coast,Malbec,Cana
78865,US,Cellar Select,82,20.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Château Bianca
78867,US,El Perfecto,82,30.0,California,Paso Robles,Central Coast,Red Blend,Chronic Cellars
78868,US,Granite Hill Reserve,82,30.0,California,El Dorado,Sierra Foothills,Petite Sirah,Lava Cap
78870,US,Cuvée Eddy,82,24.0,California,San Luis Obispo County,Central Coast,Rhône-style Red Blend,Ortman Family
78873,US,La Zingara Cuvée #4,82,15.0,California,California,California Other,White Blend,Vinavanti
78876,US,Goodchild Vineyard,82,24.0,California,Santa Barbara County,Central Coast,Chardonnay,Lucas & Lewellen
78879,US,The Other,81,12.0,California,Lodi,Central Valley,White Blend,Peirano
78880,US,Valley View Vineyard,81,26.0,California,Santa Barbara County,Central Coast,Cabernet Franc,Lucas & Lewellen
78882,US,Valley View Vineyard,81,25.0,California,Santa Barbara County,Central Coast,Malbec,Lucas & Lewellen
78884,US,Salem Vineyard,90,33.0,California,Dry Creek Valley,Sonoma,Viognier,Pech Merle
78885,US,Puccioni Ranch,90,32.0,California,Dry Creek Valley,Sonoma,Petite Sirah,Puccioni
78892,US,Estate,90,65.0,California,Russian River Valley,Sonoma,Pinot Noir,Via Giusti
78893,US,Cumberland Reserve,90,42.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Bergström
78894,US,Taproot,90,40.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Brigadoon
78896,US,Edith Grenache,90,50.0,Oregon,Walla Walla Valley (OR),Oregon Other,Rosé,Cayuse
78905,US,Rosé of,90,28.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Elizabeth Chambers
78907,US,Laguna West,90,39.0,California,Russian River Valley,Sonoma,Pinot Noir,Fog Crest
78920,US,Soleil--Limited Edition,86,20.0,California,Sonoma County,Sonoma,Sauvignon Blanc,Dry Creek Vineyard
78922,US,Four Corners,86,15.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Sagelands
78923,US,Miramonte Vineyards,86,10.0,California,South Coast,South Coast,Pinot Blanc,Thornton
78925,US,Del Rio Vineyard,85,22.0,California,Russian River Valley,Sonoma,Chardonnay,Louis M. Martini
78927,US,Starlight,85,22.0,California,Paso Robles,Central Coast,Sangiovese,Midnight
78928,US,Reserve,85,19.0,Washington,Yakima Valley,Columbia Valley,Merlot,Hyatt
78931,US,Toasted head,85,14.0,California,Dunnigan Hills,Central Valley,Chardonnay,R.H. Phillips
78935,US,Katie's Vineyard,85,12.0,Washington,Columbia Valley (WA),Columbia Valley,Sauvignon Blanc,Gordon Brothers
78943,US,Circle,88,15.0,New York,Finger Lakes,Finger Lakes,Riesling,Red Newt Cellars
78945,US,Estate Vineyards,88,22.0,California,Chalk Hill,Sonoma,Chardonnay,Rodney Strong
78946,US,Estate Bottled,88,18.0,New York,Finger Lakes,Finger Lakes,Gamay Noir,Sheldrake Point
78947,US,Spanish Springs Vineyard,88,22.0,California,San Luis Obispo County,Central Coast,Pinot Gris,Stephen Ross
78950,US,Riviera,88,40.0,California,Sonoma County,Sonoma,Rosé,VGS Chateau Potelle
78956,US,The Expedition,88,16.0,Washington,Horse Heaven Hills,Columbia Valley,Red Blend,Canoe Ridge
78957,US,Turnabout's Fair Play,88,39.0,California,El Dorado,Sierra Foothills,Rhône-style Red Blend,Cedarville Vineyard
78967,US,Enjoy Walla Walla,88,26.0,Washington,Walla Walla Valley (WA),Columbia Valley,Carmenère,Drink Washington State
78968,US,Welcome to Columbia Valley,88,19.0,Washington,Columbia Valley (WA),Columbia Valley,Chardonnay,Drink Washington State
78969,US,Escape to Walla Walla,88,26.0,Washington,Walla Walla Valley (WA),Columbia Valley,Bordeaux-style Red Blend,Drink Washington State
78970,US,Eagle Peak,88,10.0,California,California,California Other,Merlot,Fetzer
78971,US,L'abime Corfu Crossing Vineyard,88,35.0,Washington,Columbia Valley (WA),Columbia Valley,Syrah,Finn Hill
78988,US,Tallulah's Run Reserve,85,65.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Coeur de Terre
78996,US,Lyman Vineyard Reserve,85,26.0,California,Fiddletown,Sierra Foothills,Zinfandel,Winery by the Creek
79005,US,The Crossing,86,20.0,California,Napa Valley,Napa,Red Blend,Rippey
79020,US,Cotes-du-Rôbles,86,23.0,California,Paso Robles,Central Coast,Rhône-style Red Blend,Eberle
79021,US,Eberle Estate Vineyard,86,22.0,California,Paso Robles,Central Coast,Chardonnay,Eberle
79025,US,Dreamer,86,40.0,California,Paso Robles,Central Coast,Petite Sirah,Clavo Cellars
79031,US,Maresh Vineyard,86,48.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Et Fille
79041,US,Kick Ranch,87,36.0,California,Sonoma County,Sonoma,Petite Sirah,Carica
79043,US,Home Vineyard,87,26.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Manzoni
